"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.143299918E1,8.614161611E-2,1.627119333E-1,9.796515465E0,9.798245292E0
1.143540616E1,6.939185411E-2,1.459621787E-1,9.791728973E0,9.793062671E0
1.143781314E1,7.896314561E-2,1.459621787E-1,9.801301003E0,9.802705824E0
1.144022012E1,9.332008660E-2,1.627119333E-1,9.798908234E0,9.800703362E0
1.144262710E1,9.571290761E-2,1.435693651E-1,9.801301003E0,9.802819720E0
1.144503403E1,8.374879509E-2,1.244267747E-1,9.791728973E0,9.792877625E0
1.144744101E1,1.100698411E-1,1.411765367E-1,9.789336205E0,9.790972858E0
1.144984799E1,9.332008660E-2,1.555334777E-1,9.796515465E0,9.798194454E0
1.145225497E1,8.135596663E-2,1.483550072E-1,9.803693771E0,9.805153725E0
1.145466195E1,7.657032460E-2,1.531406492E-1,9.794121742E0,9.795618193E0
1.145706892E1,8.853443712E-2,1.603191197E-1,9.813264847E0,9.814973638E0
1.145947590E1,8.614161611E-2,1.603191197E-1,9.794121742E0,9.795812539E0
1.146188283E1,9.810572863E-2,1.579262912E-1,9.798908234E0,9.800671815E0
1.146428981E1,1.052841991E-1,1.459621787E-1,9.791728973E0,9.793382766E0
1.146669679E1,9.332008660E-2,1.483550072E-1,9.791728973E0,9.793297409E0
1.146910377E1,9.092725813E-2,1.507478207E-1,9.796515465E0,9.798097158E0
1.147151075E1,9.810572863E-2,1.627119333E-1,9.791728973E0,9.793572188E0
1.147391773E1,9.571290761E-2,1.483550072E-1,9.796515465E0,9.798106216E0
1.147632465E1,9.571290761E-2,1.483550072E-1,9.806086540E0,9.807675739E0
1.147873163E1,9.332008660E-2,1.555334777E-1,9.786943436E0,9.788624066E0
1.148113861E1,1.004985496E-1,1.507478207E-1,9.779765129E0,9.781443188E0
1.148354559E1,9.332008660E-2,1.531406492E-1,9.798908234E0,9.800549131E0
1.148595257E1,1.052841991E-1,1.507478207E-1,9.794121742E0,9.795847609E0
1.148835955E1,9.810572863E-2,1.531406492E-1,9.803693771E0,9.805380582E0
1.149076653E1,1.004985496E-1,1.363908947E-1,9.796515465E0,9.797980286E0
1.149317346E1,9.571290761E-2,1.579262912E-1,9.794121742E0,9.795862513E0
1.149558044E1,1.076770201E-1,1.603191197E-1,9.798908234E0,9.800811147E0
1.149798741E1,1.004985496E-1,1.674975902E-1,9.810872078E0,9.812816432E0
1.150039439E1,9.092725813E-2,1.770688742E-1,9.794121742E0,9.796144234E0
1.150280137E1,9.810572863E-2,1.698904037E-1,9.796515465E0,9.798479613E0
1.150520835E1,9.810572863E-2,1.627119333E-1,9.806086540E0,9.807927056E0
1.150761528E1,9.810572863E-2,1.627119333E-1,9.815657616E0,9.817496337E0
1.151002226E1,1.004985496E-1,1.507478207E-1,9.813264847E0,9.814937178E0
1.151242924E1,9.571290761E-2,1.507478207E-1,9.810872078E0,9.812496970E0
1.151483622E1,8.853443712E-2,1.531406492E-1,9.798908234E0,9.800504731E0
1.151724320E1,9.571290761E-2,1.507478207E-1,9.808479309E0,9.810104598E0
1.151965017E1,1.004985496E-1,1.555334777E-1,9.794121742E0,9.795872157E0
1.152205715E1,8.614161611E-2,1.459621787E-1,9.808479309E0,9.809943511E0
1.152446408E1,9.810572863E-2,1.555334777E-1,9.806086540E0,9.807810593E0
1.152687106E1,1.100698411E-1,1.531406492E-1,9.815657616E0,9.817469219E0
1.152927804E1,1.124626622E-1,1.603191197E-1,9.803693771E0,9.805649475E0
1.153168502E1,9.810572863E-2,1.483550072E-1,9.801301003E0,9.802914632E0
1.153409200E1,1.004985496E-1,1.603191197E-1,9.782157898E0,9.783987700E0
1.153649898E1,9.810572863E-2,1.387837082E-1,9.794121742E0,9.795596274E0
1.153890596E1,8.374879509E-2,1.387837082E-1,9.815657616E0,9.816995936E0
1.154131288E1,7.657032460E-2,1.387837082E-1,9.798908234E0,9.800190126E0
1.154371986E1,1.004985496E-1,1.387837082E-1,9.791728973E0,9.793228128E0
1.154612684E1,8.853443712E-2,1.435693651E-1,9.803693771E0,9.805144674E0
1.154853382E1,9.810572863E-2,1.555334777E-1,9.801301003E0,9.803025897E0
1.155094080E1,9.571290761E-2,1.483550072E-1,9.794121742E0,9.795712882E0
1.155334773E1,9.092725813E-2,1.531406492E-1,9.806086540E0,9.807703761E0
1.155575471E1,7.417750359E-2,1.555334777E-1,9.820742607E0,9.822254238E0
1.155816168E1,8.135596663E-2,1.627119333E-1,9.806086540E0,9.807773815E0
1.156056866E1,9.810572863E-2,1.507478207E-1,9.808479309E0,9.810128235E0
1.156297564E1,8.853443712E-2,1.363908947E-1,9.801301003E0,9.802649752E0
1.156538262E1,1.052841991E-1,1.363908947E-1,9.801301003E0,9.802815340E0
1.156778960E1,8.614161611E-2,1.363908947E-1,9.810872078E0,9.812198214E0
1.157019653E1,9.332008660E-2,1.483550072E-1,9.806086540E0,9.807652679E0
1.157260351E1,9.332008660E-2,1.555334777E-1,9.803693771E0,9.805371531E0
1.157501049E1,9.332008660E-2,1.555334777E-1,9.794121742E0,9.795801141E0
1.157741747E1,1.076770201E-1,1.483550072E-1,9.794121742E0,9.795837088E0
1.157982444E1,9.332008660E-2,1.507478207E-1,9.794121742E0,9.795726326E0
1.158223142E1,8.135596663E-2,1.507478207E-1,9.808479309E0,9.809975028E0
1.158463835E1,7.896314561E-2,1.651047617E-1,9.801301003E0,9.803009543E0
1.158704533E1,7.657032460E-2,1.579262912E-1,9.803693771E0,9.805264672E0
1.158945231E1,8.374879509E-2,1.531406492E-1,9.808479309E0,9.810032226E0
1.159185929E1,8.614161611E-2,1.579262912E-1,9.798908234E0,9.800559355E0
1.159426627E1,8.853443712E-2,1.555334777E-1,9.801301003E0,9.802934783E0
1.159667325E1,7.178468257E-2,1.531406492E-1,9.782157898E0,9.783619894E0
1.159908017E1,7.657032460E-2,1.579262912E-1,9.791728973E0,9.793301793E0
1.160148715E1,9.571290761E-2,1.555334777E-1,9.801301003E0,9.803002242E0
1.160389413E1,9.092725813E-2,1.579262912E-1,9.801301003E0,9.802994941E0
1.160630111E1,9.810572863E-2,1.651047617E-1,9.806086540E0,9.807967045E0
1.160870809E1,9.810572863E-2,1.674975902E-1,9.810872078E0,9.812792218E0
1.161111507E1,8.853443712E-2,1.459621787E-1,9.801301003E0,9.802787596E0
1.161352205E1,7.178468257E-2,1.627119333E-1,9.813264847E0,9.814876218E0
1.161592898E1,9.810572863E-2,1.579262912E-1,9.801301003E0,9.803064153E0
1.161833596E1,8.614161611E-2,1.531406492E-1,9.794121742E0,9.795697685E0
1.162074294E1,8.614161611E-2,1.507478207E-1,9.789336205E0,9.790875784E0
1.162314991E1,8.853443712E-2,1.603191197E-1,9.808479309E0,9.810188934E0
1.162555689E1,9.571290761E-2,1.746760458E-1,9.801301003E0,9.803324641E0
1.162796387E1,8.853443712E-2,1.579262912E-1,9.794121742E0,9.795795004E0
1.163037080E1,6.699903309E-2,1.603191197E-1,9.791728973E0,9.793270515E0
1.163277778E1,8.614161611E-2,1.483550072E-1,9.801301003E0,9.802802198E0
1.163518476E1,1.076770201E-1,1.531406492E-1,9.794121742E0,9.795910734E0
1.163759174E1,1.004985496E-1,1.483550072E-1,9.808479309E0,9.810115979E0
1.163999872E1,1.196411327E-1,1.531406492E-1,9.803693771E0,9.805619696E0
1.164240570E1,9.332008660E-2,1.698904037E-1,9.794121742E0,9.796039613E0
1.164481262E1,1.004985496E-1,1.579262912E-1,9.794121742E0,9.795910441E0
1.164721960E1,9.092725813E-2,1.555334777E-1,9.784550667E0,9.786209183E0
1.164962658E1,9.332008660E-2,1.627119333E-1,9.794121742E0,9.795917747E0
1.165203356E1,9.092725813E-2,1.770688742E-1,9.791728973E0,9.793751959E0
1.165444054E1,9.332008660E-2,1.603191197E-1,9.784550667E0,9.786308937E0
1.165684752E1,9.332008660E-2,1.483550072E-1,9.789336205E0,9.790905023E0
1.165925450E1,9.092725813E-2,1.459621787E-1,9.798908234E0,9.800417098E0
1.166166142E1,1.028913707E-1,1.435693651E-1,9.796515465E0,9.798107677E0
1.166406840E1,9.571290761E-2,1.483550072E-1,9.801301003E0,9.802890977E0
1.166647538E1,9.332008660E-2,1.555334777E-1,9.808479309E0,9.810156250E0
1.166888236E1,1.028913707E-1,1.459621787E-1,9.803693771E0,9.805320145E0
1.167128934E1,1.028913707E-1,1.555334777E-1,9.791728973E0,9.793504663E0
1.167369632E1,9.332008660E-2,1.627119333E-1,9.796515465E0,9.798311031E0
1.167610325E1,8.614161611E-2,1.674975902E-1,9.803693771E0,9.805502913E0
1.167851023E1,8.614161611E-2,1.483550072E-1,9.803693771E0,9.805194600E0
1.168091721E1,1.052841991E-1,1.435693651E-1,9.798908234E0,9.800525470E0
1.168332418E1,1.052841991E-1,1.459621787E-1,9.784550667E0,9.786205673E0
1.168573116E1,1.100698411E-1,1.507478207E-1,9.784550667E0,9.786330877E0
1.168813814E1,1.124626622E-1,1.387837082E-1,9.803693771E0,9.805321021E0
1.169054507E1,1.100698411E-1,1.339980662E-1,9.798908234E0,9.800442512E0
1.169295205E1,9.571290761E-2,1.459621787E-1,9.798908234E0,9.800462667E0
1.169535903E1,9.810572863E-2,1.579262912E-1,9.794121742E0,9.795886185E0
1.169776601E1,9.571290761E-2,1.651047617E-1,9.813264847E0,9.815120351E0
1.170017299E1,9.092725813E-2,1.674975902E-1,9.808479309E0,9.810330757E0
1.170257997E1,7.657032460E-2,1.651047617E-1,9.803693771E0,9.805382918E0
1.170498694E1,8.135596663E-2,1.698904037E-1,9.806086540E0,9.807895533E0
1.170739392E1,9.571290761E-2,1.531406492E-1,9.808479309E0,9.810141659E0
1.170980085E1,9.092725813E-2,1.627119333E-1,9.798908234E0,9.800680870E0
1.171220783E1,1.004985496E-1,1.603191197E-1,9.810872078E0,9.812696526E0
1.171461481E1,9.810572863E-2,1.674975902E-1,9.798908234E0,9.800830717E0
1.171702179E1,9.092725813E-2,1.674975902E-1,9.803693771E0,9.805546123E0
1.171942877E1,8.853443712E-2,1.555334777E-1,9.798908234E0,9.800542413E0
1.172183570E1,7.896314561E-2,1.459621787E-1,9.798908234E0,9.800313398E0
1.172424267E1,7.896314561E-2,1.531406492E-1,9.784550667E0,9.786067596E0
1.172664965E1,8.614161611E-2,1.459621787E-1,9.786943436E0,9.788410859E0
1.172905663E1,9.092725813E-2,1.531406492E-1,9.794121742E0,9.795740938E0
1.173146361E1,9.332008660E-2,1.818545163E-1,9.803693771E0,9.805824354E0
1.173387059E1,7.896314561E-2,1.794617027E-1,9.798908234E0,9.800869566E0
1.173627757E1,1.004985496E-1,1.674975902E-1,9.803693771E0,9.805639549E0
1.173868450E1,1.004985496E-1,1.603191197E-1,9.803693771E0,9.805519555E0
1.174109148E1,8.135596663E-2,1.507478207E-1,9.818050385E0,9.819544646E0
1.174349846E1,8.614161611E-2,1.531406492E-1,9.808479309E0,9.810052945E0
1.174590544E1,9.332008660E-2,1.579262912E-1,9.810872078E0,9.812586829E0
1.174831241E1,1.028913707E-1,1.603191197E-1,9.796515465E0,9.798367420E0
1.175071939E1,9.092725813E-2,1.435693651E-1,9.798908234E0,9.800381753E0
1.175312632E1,8.374879509E-2,1.483550072E-1,9.798908234E0,9.800389056E0
1.175553330E1,7.417750359E-2,1.435693651E-1,9.806086540E0,9.807417993E0
1.175794028E1,8.853443712E-2,1.579262912E-1,9.794121742E0,9.795795004E0
1.176034726E1,8.135596663E-2,1.555334777E-1,9.803693771E0,9.805264964E0
1.176275424E1,7.896314561E-2,1.483550072E-1,9.791728973E0,9.793171125E0
1.176516122E1,1.052841991E-1,1.411765367E-1,9.789336205E0,9.790920228E0
1.176756814E1,8.135596663E-2,1.579262912E-1,9.798908234E0,9.800518460E0
1.176997512E1,8.614161611E-2,1.651047617E-1,9.798908234E0,9.800677657E0
1.177238210E1,9.092725813E-2,1.483550072E-1,9.791728973E0,9.793274900E0
1.177478908E1,8.614161611E-2,1.555334777E-1,9.803693771E0,9.805305839E0
1.177719606E1,8.853443712E-2,1.651047617E-1,9.801301003E0,9.803091312E0
1.177960304E1,1.004985496E-1,1.651047617E-1,9.803693771E0,9.805598967E0
1.178201002E1,1.052841991E-1,1.507478207E-1,9.786943436E0,9.788670568E0
1.178441700E1,9.332008660E-2,1.411765367E-1,9.789336205E0,9.790798884E0
1.178682392E1,8.614161611E-2,1.507478207E-1,9.789336205E0,9.790875784E0
1.178923090E1,8.135596663E-2,1.555334777E-1,9.798908234E0,9.800480194E0
1.179163788E1,7.657032460E-2,1.674975902E-1,9.803693771E0,9.805423500E0
1.179404486E1,8.614161611E-2,1.555334777E-1,9.796515465E0,9.798128714E0
1.179645184E1,9.332008660E-2,1.435693651E-1,9.796515465E0,9.798011842E0
1.179885877E1,9.810572863E-2,1.507478207E-1,9.808479309E0,9.810128235E0
1.180126575E1,9.092725813E-2,1.483550072E-1,9.801301003E0,9.802845419E0
1.180367273E1,9.092725813E-2,1.531406492E-1,9.798908234E0,9.800526639E0
1.180607971E1,8.374879509E-2,1.387837082E-1,9.789336205E0,9.790678123E0
1.180848668E1,8.614161611E-2,1.363908947E-1,9.796515465E0,9.797843544E0
1.181089366E1,9.810572863E-2,1.435693651E-1,9.803693771E0,9.805235768E0
1.181330064E1,8.614161611E-2,1.507478207E-1,9.786943436E0,9.788483391E0
1.181570757E1,9.810572863E-2,1.627119333E-1,9.794121742E0,9.795964506E0
1.181811455E1,8.853443712E-2,1.603191197E-1,9.784550667E0,9.786264472E0
1.182052153E1,1.052841991E-1,1.651047617E-1,9.796515465E0,9.798472309E0
1.182292851E1,1.004985496E-1,1.579262912E-1,9.798908234E0,9.800696059E0
1.182533549E1,8.614161611E-2,1.651047617E-1,9.798908234E0,9.800677657E0
1.182774247E1,9.810572863E-2,1.651047617E-1,9.808479309E0,9.810359355E0
1.183014944E1,9.571290761E-2,1.483550072E-1,9.806086540E0,9.807675739E0
1.183255637E1,8.374879509E-2,1.507478207E-1,9.786943436E0,9.788462626E0
1.183496335E1,7.657032460E-2,1.555334777E-1,9.798908234E0,9.800441635E0
1.183737033E1,7.896314561E-2,1.674975902E-1,9.789336205E0,9.791087475E0
1.183977731E1,8.614161611E-2,1.722832322E-1,9.779765129E0,9.781661815E0
1.184218429E1,1.028913707E-1,1.651047617E-1,9.801301003E0,9.803231485E0
1.184459127E1,9.810572863E-2,1.603191197E-1,9.791728973E0,9.793532725E0
1.184699820E1,9.571290761E-2,1.579262912E-1,9.789336205E0,9.791077826E0
1.184940517E1,8.853443712E-2,1.459621787E-1,9.791728973E0,9.793217020E0
1.185181215E1,9.571290761E-2,1.579262912E-1,9.798908234E0,9.800648154E0
1.185421913E1,8.374879509E-2,1.483550072E-1,9.801301003E0,9.802781463E0
1.185662611E1,9.571290761E-2,1.651047617E-1,9.796515465E0,9.798374140E0
1.185903309E1,9.571290761E-2,1.627119333E-1,9.815657616E0,9.817472718E0
1.186144002E1,1.028913707E-1,1.627119333E-1,9.810872078E0,9.812760709E0
1.186384700E1,9.810572863E-2,1.722832322E-1,9.796515465E0,9.798521393E0
1.186625398E1,1.004985496E-1,1.770688742E-1,9.803693771E0,9.805807713E0
1.186866096E1,1.028913707E-1,1.651047617E-1,9.803693771E0,9.805623783E0
1.187106794E1,9.571290761E-2,1.411765367E-1,9.806086540E0,9.807569781E0
1.187347491E1,1.052841991E-1,1.531406492E-1,9.810872078E0,9.812632050E0
1.187588184E1,9.092725813E-2,1.579262912E-1,9.796515465E0,9.798210231E0
1.187828882E1,9.571290761E-2,1.579262912E-1,9.794121742E0,9.795862513E0
1.188069580E1,9.810572863E-2,1.411765367E-1,9.791728973E0,9.793238067E0
1.188310278E1,1.076770201E-1,1.339980662E-1,9.786943436E0,9.788452975E0
1.188550976E1,9.332008660E-2,1.387837082E-1,9.801301003E0,9.802727727E0
1.188791674E1,8.135596663E-2,1.316052526E-1,9.796515465E0,9.797737187E0
1.189032366E1,9.810572863E-2,1.339980662E-1,9.808479309E0,9.809885146E0
1.189273064E1,9.092725813E-2,1.627119333E-1,9.801301003E0,9.803073206E0
1.189513762E1,7.896314561E-2,1.603191197E-1,9.806086540E0,9.807714853E0
1.189754460E1,1.004985496E-1,1.627119333E-1,9.813264847E0,9.815128226E0
1.189995158E1,9.810572863E-2,1.531406492E-1,9.806086540E0,9.807772939E0
1.190235856E1,9.332008660E-2,1.555334777E-1,9.796515465E0,9.798194454E0
1.190476554E1,8.614161611E-2,1.483550072E-1,9.791728973E0,9.793231636E0
1.190717247E1,9.810572863E-2,1.579262912E-1,9.798908234E0,9.800671815E0
1.190957944E1,9.332008660E-2,1.459621787E-1,9.789336205E0,9.790869059E0
1.191198642E1,9.810572863E-2,1.651047617E-1,9.789336205E0,9.791219926E0
1.191439340E1,8.614161611E-2,1.603191197E-1,9.806086540E0,9.807775274E0
1.191680038E1,8.614161611E-2,1.555334777E-1,9.801301003E0,9.802913464E0
1.191920736E1,9.092725813E-2,1.579262912E-1,9.798908234E0,9.800602586E0
1.192161429E1,9.092725813E-2,1.603191197E-1,9.815657616E0,9.817387861E0
1.192402127E1,1.052841991E-1,1.483550072E-1,9.813264847E0,9.814950888E0
1.192642825E1,8.853443712E-2,1.627119333E-1,9.798908234E0,9.800658962E0
1.192883523E1,8.853443712E-2,1.698904037E-1,9.796515465E0,9.798388457E0
1.193124221E1,1.004985496E-1,1.627119333E-1,9.796515465E0,9.798382029E0
1.193364918E1,8.853443712E-2,1.603191197E-1,9.806086540E0,9.807796582E0
1.193605611E1,9.810572863E-2,1.555334777E-1,9.796515465E0,9.798241202E0
1.193846309E1,1.004985496E-1,1.459621787E-1,9.794121742E0,9.795724864E0
1.194087007E1,1.004985496E-1,1.483550072E-1,9.798908234E0,9.800546502E0
1.194327705E1,1.076770201E-1,1.435693651E-1,9.798908234E0,9.800551468E0
1.194568403E1,9.092725813E-2,1.411765367E-1,9.796515465E0,9.797954574E0
1.194809101E1,1.028913707E-1,1.555334777E-1,9.798908234E0,9.800682623E0
1.195049799E1,9.810572863E-2,1.555334777E-1,9.796515465E0,9.798241202E0
1.195290491E1,9.810572863E-2,1.363908947E-1,9.806086540E0,9.807525705E0
1.195531189E1,9.810572863E-2,1.411765367E-1,9.803693771E0,9.805201023E0
1.195771887E1,8.374879509E-2,1.387837082E-1,9.784550667E0,9.785893241E0
1.196012585E1,9.571290761E-2,1.339980662E-1,9.794121742E0,9.795505967E0
1.196253283E1,7.657032460E-2,1.483550072E-1,9.798908234E0,9.800330341E0
1.196493981E1,8.853443712E-2,1.531406492E-1,9.796515465E0,9.798112352E0
1.196734674E1,8.135596663E-2,1.531406492E-1,9.808479309E0,9.810012090E0
1.196975372E1,8.614161611E-2,1.651047617E-1,9.794121742E0,9.795892030E0
1.197216070E1,9.332008660E-2,1.459621787E-1,9.808479309E0,9.810009172E0
1.197456767E1,8.135596663E-2,1.459621787E-1,9.808479309E0,9.809902655E0
1.197697465E1,9.092725813E-2,1.363908947E-1,9.789336205E0,9.790708532E0
1.197938163E1,9.092725813E-2,1.387837082E-1,9.794121742E0,9.795527009E0
1.198178856E1,9.332008660E-2,1.435693651E-1,9.794121742E0,9.795618485E0
1.198419554E1,8.614161611E-2,1.603191197E-1,9.786943436E0,9.788635472E0
1.198660252E1,9.332008660E-2,1.651047617E-1,9.798908234E0,9.800743380E0
1.198900950E1,8.374879509E-2,1.531406492E-1,9.810872078E0,9.812424616E0
1.199141648E1,8.135596663E-2,1.555334777E-1,9.798908234E0,9.800480194E0
1.199382346E1,8.135596663E-2,1.555334777E-1,9.782157898E0,9.783732549E0
1.199623044E1,9.092725813E-2,1.507478207E-1,9.801301003E0,9.802881924E0
1.199863736E1,9.332008660E-2,1.555334777E-1,9.803693771E0,9.805371531E0
1.200104434E1,9.092725813E-2,1.603191197E-1,9.808479309E0,9.810210821E0
1.200345132E1,1.004985496E-1,1.579262912E-1,9.806086540E0,9.807873057E0
1.200585830E1,9.332008660E-2,1.579262912E-1,9.808479309E0,9.810194479E0
1.200826528E1,8.614161611E-2,1.603191197E-1,9.796515465E0,9.798205849E0
1.201067226E1,8.614161611E-2,1.435693651E-1,9.810872078E0,9.812300621E0
1.201307918E1,9.810572863E-2,1.459621787E-1,9.798908234E0,9.800486328E0
1.201548616E1,9.332008660E-2,1.627119333E-1,9.801301003E0,9.803095692E0
1.201789314E1,8.853443712E-2,1.603191197E-1,9.784550667E0,9.786264472E0
1.202030012E1,9.092725813E-2,1.459621787E-1,9.789336205E0,9.790846544E0
1.202270710E1,1.124626622E-1,1.459621787E-1,9.794121742E0,9.795854915E0
1.202511408E1,1.004985496E-1,1.483550072E-1,9.803693771E0,9.805331240E0
1.202752101E1,1.028913707E-1,1.531406492E-1,9.801301003E0,9.803037286E0
1.202992799E1,1.004985496E-1,1.555334777E-1,9.796515465E0,9.798265452E0
1.203233497E1,1.100698411E-1,1.651047617E-1,9.796515465E0,9.798524899E0
1.203474194E1,9.810572863E-2,1.603191197E-1,9.808479309E0,9.810279981E0
1.203714892E1,8.135596663E-2,1.603191197E-1,9.803693771E0,9.805342043E0
1.203955590E1,8.135596663E-2,1.507478207E-1,9.794121742E0,9.795619654E0
1.204196288E1,9.092725813E-2,1.555334777E-1,9.801301003E0,9.802956685E0
1.204436981E1,1.100698411E-1,1.555334777E-1,9.810872078E0,9.812722199E0
1.204677679E1,9.810572863E-2,1.387837082E-1,9.798908234E0,9.800382045E0
1.204918377E1,9.571290761E-2,1.483550072E-1,9.786943436E0,9.788535742E0
1.205159075E1,9.332008660E-2,1.579262912E-1,9.786943436E0,9.788662379E0
1.205399773E1,9.571290761E-2,1.435693651E-1,9.796515465E0,9.798034924E0
1.205640471E1,1.100698411E-1,1.579262912E-1,9.782157898E0,9.784051779E0
1.205881163E1,1.052841991E-1,1.579262912E-1,9.791728973E0,9.793568388E0
1.206121861E1,9.092725813E-2,1.579262912E-1,9.796515465E0,9.798210231E0
1.206362559E1,9.810572863E-2,1.387837082E-1,9.798908234E0,9.800382045E0
1.206603257E1,1.004985496E-1,1.674975902E-1,9.806086540E0,9.808031843E0
1.206843955E1,8.374879509E-2,1.579262912E-1,9.803693771E0,9.805323357E0
1.207084653E1,8.853443712E-2,1.651047617E-1,9.801301003E0,9.803091312E0
1.207325346E1,9.092725813E-2,1.674975902E-1,9.803693771E0,9.805546123E0
1.207566044E1,9.092725813E-2,1.483550072E-1,9.794121742E0,9.795667291E0
1.207806741E1,9.092725813E-2,1.459621787E-1,9.798908234E0,9.800417098E0
1.208047439E1,1.028913707E-1,1.459621787E-1,9.791728973E0,9.793357334E0
1.208288137E1,9.810572863E-2,1.459621787E-1,9.798908234E0,9.800486328E0
1.208528835E1,1.028913707E-1,1.579262912E-1,9.786943436E0,9.788758305E0
1.208769528E1,9.332008660E-2,1.555334777E-1,9.789336205E0,9.791016425E0
1.209010226E1,1.028913707E-1,1.579262912E-1,9.803693771E0,9.805505541E0
1.209250924E1,1.028913707E-1,1.531406492E-1,9.813264847E0,9.814999014E0
1.209491622E1,1.076770201E-1,1.651047617E-1,9.803693771E0,9.805675167E0
1.209732320E1,1.004985496E-1,1.603191197E-1,9.796515465E0,9.798342586E0
1.209973017E1,1.052841991E-1,1.507478207E-1,9.803693771E0,9.805417953E0
1.210213710E1,8.614161611E-2,1.507478207E-1,9.803693771E0,9.805231096E0
1.210454408E1,8.853443712E-2,1.435693651E-1,9.794121742E0,9.795574062E0
1.210695106E1,9.092725813E-2,1.483550072E-1,9.796515465E0,9.798060636E0
1.210935804E1,7.657032460E-2,1.363908947E-1,9.801301003E0,9.802548997E0
1.211176502E1,8.614161611E-2,1.363908947E-1,9.794121742E0,9.795450146E0
1.211417200E1,1.028913707E-1,1.435693651E-1,9.794121742E0,9.795714343E0
1.211657898E1,1.148554832E-1,1.651047617E-1,9.806086540E0,9.808148887E0
1.211898590E1,1.076770201E-1,1.435693651E-1,9.796515465E0,9.798159100E0
1.212139288E1,8.374879509E-2,1.555334777E-1,9.798908234E0,9.800500349E0
1.212379986E1,8.135596663E-2,1.411765367E-1,9.806086540E0,9.807440178E0
1.212620684E1,9.810572863E-2,1.435693651E-1,9.796515465E0,9.798058591E0
1.212861382E1,9.332008660E-2,1.627119333E-1,9.784550667E0,9.786348428E0
1.213102080E1,1.052841991E-1,1.674975902E-1,9.801301003E0,9.803297483E0
1.213342778E1,1.100698411E-1,1.387837082E-1,9.794121742E0,9.795723403E0
1.213583471E1,1.124626622E-1,1.292124242E-1,9.798908234E0,9.800405414E0
1.213824168E1,9.332008660E-2,1.555334777E-1,9.796515465E0,9.798194454E0
1.214064866E1,8.853443712E-2,1.507478207E-1,9.801301003E0,9.802860021E0
1.214305564E1,7.896314561E-2,1.459621787E-1,9.810872078E0,9.812275529E0
1.214546262E1,7.896314561E-2,1.435693651E-1,9.813264847E0,9.814632662E0
1.214786960E1,8.614161611E-2,1.483550072E-1,9.808479309E0,9.809979406E0
1.215027653E1,8.374879509E-2,1.555334777E-1,9.803693771E0,9.805285110E0
1.215268351E1,1.004985496E-1,1.579262912E-1,9.796515465E0,9.798303727E0
1.215509049E1,9.810572863E-2,1.507478207E-1,9.796515465E0,9.798166405E0
1.215749747E1,8.614161611E-2,1.603191197E-1,9.801301003E0,9.802990561E0
1.215990444E1,9.571290761E-2,1.507478207E-1,9.794121742E0,9.795749413E0
1.216231142E1,1.076770201E-1,1.483550072E-1,9.808479309E0,9.810192144E0
1.216471840E1,1.004985496E-1,1.555334777E-1,9.796515465E0,9.798265452E0
1.216712533E1,9.092725813E-2,1.579262912E-1,9.789336205E0,9.791032213E0
1.216953231E1,9.571290761E-2,1.507478207E-1,9.801301003E0,9.802927482E0
1.217193929E1,8.853443712E-2,1.651047617E-1,9.798908234E0,9.800698980E0
1.217434627E1,7.896314561E-2,1.627119333E-1,9.796515465E0,9.798184812E0
1.217675325E1,7.417750359E-2,1.555334777E-1,9.796515465E0,9.798030834E0
1.217916017E1,9.571290761E-2,1.555334777E-1,9.798908234E0,9.800609889E0
1.218156715E1,9.092725813E-2,1.555334777E-1,9.806086540E0,9.807741415E0
1.218397413E1,8.374879509E-2,1.555334777E-1,9.794121742E0,9.795714636E0
1.218638111E1,8.374879509E-2,1.651047617E-1,9.803693771E0,9.805441602E0
1.218878809E1,8.374879509E-2,1.603191197E-1,9.798908234E0,9.800577465E0
1.219119507E1,9.332008660E-2,1.507478207E-1,9.786943436E0,9.788549196E0
1.219360205E1,9.571290761E-2,1.651047617E-1,9.786943436E0,9.788803929E0
1.219600898E1,8.853443712E-2,1.483550072E-1,9.801301003E0,9.802823517E0
1.219841596E1,8.135596663E-2,1.483550072E-1,9.815657616E0,9.817115790E0
1.220082294E1,8.135596663E-2,1.459621787E-1,9.796515465E0,9.797940549E0
1.220322991E1,9.810572863E-2,1.459621787E-1,9.801301003E0,9.802878712E0
1.220563689E1,9.571290761E-2,1.627119333E-1,9.806086540E0,9.807903413E0
1.220804387E1,7.896314561E-2,1.651047617E-1,9.791728973E0,9.793439184E0
1.221045080E1,1.052841991E-1,1.674975902E-1,9.789336205E0,9.791335125E0
1.221285778E1,1.004985496E-1,1.627119333E-1,9.796515465E0,9.798382029E0
1.221526476E1,9.571290761E-2,1.507478207E-1,9.806086540E0,9.807712226E0
1.221767174E1,1.004985496E-1,1.387837082E-1,9.803693771E0,9.805191096E0
1.222007872E1,1.028913707E-1,1.507478207E-1,9.808479309E0,9.810177261E0
1.222248570E1,9.332008660E-2,1.339980662E-1,9.818050385E0,9.819408204E0
1.222489267E1,8.853443712E-2,1.387837082E-1,9.810872078E0,9.812253064E0
1.222729960E1,9.332008660E-2,1.555334777E-1,9.801301003E0,9.802979172E0
